845650	IT	TABLETY	"TABLET CAVION BASE 10 3GR CZARNY - 10""/INTEL 4X/8GB/3G/AND 5.1"	4
845659	IT	TABLETY	"TABLET CAVION BASE 7.1 QUAD CZARNY - 7"" 4X/8GB/WIFI/AND 4.4"	4
845662	IT	TABLETY	"TABLET KIANO SLIM TAB 8 3GR CZARNY - 8"" IPS/INTEL 4X/8GB/3G/AND 5.1"	3
847344	IT	TABLETY	TABLET KIANO SLIM TAB 10 3GR  10.1'' IPS/INTEL 4X/8GB/AND 5.1	5
849757	IT	TABLETY	"TABLET LENOVO TAB2 A10-30L WH -ZA0D0035PL/ZA0D0002PL- 10,1"" IPS/4X/16GB/LTE/A5.1"	3
851633	IT	TABLETY	"TABLET SAMSUNG TAB A T280 CZARNY - SM-T280NZKAXEO - 7"" /4X/8GB/WIFI/AND 5.1"	3
851634	IT	TABLETY	"TABLET SAMSUNG TAB A T280 BIAŁY - SM-T280NZWAXEO - 7"" /4X/8GB/WIFI/AND 5.1"	3
851635	IT	TABLETY	"TABLET SAMSUNG TAB A T285 CZARNY - SM-T285NZKAXEO - 7"" /4X/8GB//LTE/AND 5.1"	2
851636	IT	TABLETY	"TABLET SAMSUNG TAB A T285 BIAŁY - SM-T285NZWAXEO - 7"" /4X/8GB//LTE/AND 5.1"	2
856241	IT	TABLETY	"TABLET LENOVO TAB3 A7-10L CZARNY 7"" IPS /4X/8GB/3G/AND5.1+SŁUCHAWKI+ETUI"	4
858077	IT	TABLETY	"TABLET SAMSUNG TAB A T585 BIAŁY - SM-T585NZWAXEO - 10.1"" /8X/16GB/LTE/AND6.0"	1
858580	IT	TABLETY	"TABLET LENOVO YOGA3 X50L 2GB BL-0022PL/0026PL/0021PL 10,1"" IPS/4X/16GB/LTE/A5.1"	3
861863	IT	TABLETY	"TABLET HUAWEI MEDIAPAD T1 53014910 T1-701W 7""/4X/8GB/WIFI/AND4.4/SI"	4
861865	IT	TABLETY	"TABLET HUAWEI MEDIAPAD T1 53014684 T1-701U 7""/4X/8GB/3G/AND4.4/SI"	4
861866	IT	TABLETY	"TABLET HUAWEI MEDIAPAD T1 53013856 S8-701U 8""/4X/8GB/3G/AND4.4/SI"	4
